Date P PET Q
1970-12-28 0 0.791 0.4044
1970-12-29 0 0.791 0.4001
1970-12-30 0 0.792 0.4001
1970-12-31 17.8 0.793 0.4259
1971-01-01 4.18 0.79 0.4259
1971-01-02 0.11 0.799 0.611
1971-01-03 0.5 0.802 0.5077
1971-01-04 16.79 0.806 0.4733
1971-01-05 5.13 0.81 4.9049
1971-01-06 0 0.815 6.5398
1971-01-07 0 0.82 2.233
1971-01-08 0 0.825 1.2994
1971-01-09 1.96 0.832 0.9422
1971-01-10 0 0.838 0.796
1971-01-11 0.06 0.845 0.7486
1971-01-12 0.04 0.853 0.7357
1971-01-13 1.08 0.861 0.7228
1971-01-14 1.98 0.87 0.7271
1971-01-15 0.65 0.879 0.8175
1971-01-16 0 0.888 0.6927
1971-01-17 0.44 0.898 0.598
1971-01-18 0.01 0.909 0.5679
1971-01-19 0 0.92 0.512
1971-01-20 0 0.931 0.4561
1971-01-21 0 0.943 0.4518
1971-01-22 4 0.955 0.4518
1971-01-23 0.71 0.968 0.5163
1971-01-24 3.42 0.982 0.5421
1971-01-25 0.4 0.995 0.4991
1971-01-26 0.56 1.009 0.5034
1971-01-27 0 1.024 0.4604
1971-01-28 0 1.039 0.3958
1971-01-29 0.02 1.055 0.4216
1971-01-30 0.25 1.071 0.4432
1971-01-31 0.24 1.087 0.469
1971-02-01 0 1.104 0.3872
1971-02-02 0.05 1.121 0.3442
1971-02-03 2.43 1.138 0.327
1971-02-04 9.37 1.156 0.37
1971-02-05 6.11 1.175 0.4647
1971-02-06 0.53 1.194 0.6712
1971-02-07 22.1 1.213 1.6565
1971-02-08 14.34 1.232 7.1422
1971-02-09 0.11 1.252 5.8084
1971-02-10 0 1.273 1.8802
1971-02-11 0.05 1.293 1.1187
1971-02-12 1.83 1.314 0.9509
1971-02-13 23.45 1.336 4.3455
1971-02-14 0 1.357 7.4433
1971-02-15 0 1.38 2.1211
1971-02-16 0 1.402 1.3123
1971-02-17 0 1.425 0.9982
1971-02-18 0.03 1.448 0.8519
1971-02-19 0.01 1.471 0.7615
1971-02-20 1.75 1.495 0.7314
1971-02-21 0.39 1.519 0.7228
1971-02-22 36.02 1.543 2.7364
1971-02-23 0.09 1.567 15.0157
1971-02-24 0 1.592 5.8944
1971-02-25 0 1.617 1.6651
1971-02-26 3.73 1.643 1.1918
1971-02-27 0.05 1.668 1.1617
1971-02-28 0 1.694 1.0455
1971-03-01 0.2 1.72 0.8476
1971-03-02 6.74 1.747 0.8218
1971-03-03 25.83 1.773 2.4223
1971-03-04 0.27 1.8 8.0887
1971-03-05 0 1.827 2.7106
1971-03-06 0.01 1.854 1.5532
1971-03-07 0.05 1.882 1.2176
1971-03-08 0.02 1.909 0.9982
1971-03-09 0 1.937 0.8476
1971-03-10 0.86 1.965 0.7745
1971-03-11 0.01 1.993 0.7572
1971-03-12 0 2.021 0.7099
1971-03-13 0 2.049 0.6712
1971-03-14 0.05 2.078 0.6497
1971-03-15 5.5 2.107 0.6497
1971-03-16 0 2.135 0.7917
1971-03-17 0 2.164 0.697
1971-03-18 0.28 2.193 0.598
1971-03-19 18.89 2.222 0.796
1971-03-20 0.07 2.251 1.9835
1971-03-21 0.17 2.281 1.1746
1971-03-22 0.13 2.31 0.9035
1971-03-23 0.03 2.339 0.7874
1971-03-24 0 2.369 0.697
1971-03-25 0 2.398 0.6411
1971-03-26 15.94 2.427 0.6841
1971-03-27 0 2.457 0.7831
1971-03-28 0.09 2.487 1.2778
1971-03-29 0.32 2.516 1.6823
1971-03-30 0 2.546 1.166
1971-03-31 0 2.575 0.8906
1971-04-01 0 2.605 0.7745
1971-04-02 4.84 2.634 0.74
1971-04-03 0 2.663 0.7615
1971-04-04 0 2.693 0.697
1971-04-05 0.18 2.722 0.6411
1971-04-06 30.76 2.751 1.0369
1971-04-07 15.19 2.781 8.0887
1971-04-08 0.1 2.81 6.1096
1971-04-09 0 2.839 2.091
1971-04-10 0 2.868 1.3682
1971-04-11 0 2.896 1.0756
1971-04-12 0 2.925 0.9379
1971-04-13 0 2.954 0.8734
1971-04-14 0 2.982 0.8003
1971-04-15 0 3.011 0.7228
1971-04-16 0 3.039 0.6927
1971-04-17 0 3.067 0.6755
1971-04-18 0.13 3.095 0.6583
1971-04-19 0 3.122 0.6282
1971-04-20 0 3.15 0.6067
1971-04-21 0 3.177 0.598
1971-04-22 0 3.204 0.5937
1971-04-23 0.22 3.231 0.5679
1971-04-24 0.06 3.258 0.5679
1971-04-25 0 3.284 0.5765
1971-04-26 0.43 3.31 0.5292
1971-04-27 1.13 3.336 0.5163
1971-04-28 3.12 3.362 0.5464
1971-04-29 0.02 3.388 0.598
1971-04-30 0 3.413 0.5292
1971-05-01 0 3.438 0.4991
1971-05-02 0.88 3.463 0.4948
1971-05-03 1.17 3.487 0.4991
1971-05-04 0 3.511 0.5077
1971-05-05 0.13 3.535 0.4862
1971-05-06 1.34 3.559 0.4733
1971-05-07 16.04 3.582 0.4905
1971-05-08 0.42 3.605 0.7615
1971-05-09 0.02 3.627 0.7185
1971-05-10 0 3.65 0.5378
1971-05-11 0 3.672 0.4776
1971-05-12 31.65 3.693 0.4604
1971-05-13 43.11 3.715 12.6063
1971-05-14 1.54 3.735 14.5425
1971-05-15 16.28 3.756 2.2717
1971-05-16 21.26 3.776 11.0574
1971-05-17 0 3.796 8.2608
1971-05-18 0 3.815 1.9878
1971-05-19 0.07 3.834 1.2778
1971-05-20 11.05 3.853 1.7554
1971-05-21 0.65 3.871 3.3301
1971-05-22 0.02 3.889 1.2262
1971-05-23 0 3.907 0.8949
1971-05-24 0 3.924 0.7701
1971-05-25 0.65 3.94 0.7185
1971-05-26 0.02 3.956 0.6798
1971-05-27 0.03 3.972 0.611
1971-05-28 31.85 3.987 0.6755
1971-05-29 65.3 4.002 9.1213
1971-05-30 20.81 4.017 22.5882
1971-05-31 3.81 4.031 20.8241
1971-06-01 0 4.044 2.9558
1971-06-02 1.16 4.058 1.622
1971-06-03 1.44 4.07 1.2821
1971-06-04 2.81 4.082 0.9896
1971-06-05 0.09 4.094 0.9638
1971-06-06 0.24 4.105 0.8003
1971-06-07 17.67 4.116 0.7142
1971-06-08 1.97 4.126 1.2477
1971-06-09 0 4.136 0.981
1971-06-10 0 4.146 0.7099
1971-06-11 0.1 4.155 0.6239
1971-06-12 5.18 4.163 0.5851
1971-06-13 0.87 4.171 0.6712
1971-06-14 3 4.178 0.6196
1971-06-15 12.04 4.185 0.6497
1971-06-16 15.31 4.192 1.7339
1971-06-17 1.02 4.198 2.048
1971-06-18 0 4.203 1.0842
1971-06-19 0 4.208 0.8261
1971-06-20 0.06 4.212 0.7142
1971-06-21 0.78 4.216 0.6368
1971-06-22 0.11 4.22 0.5851
1971-06-23 3.3 4.223 0.6153
1971-06-24 0.11 4.225 0.7701
1971-06-25 0 4.227 0.6196
1971-06-26 0.42 4.229 0.5335
1971-06-27 0.34 4.23 0.5034
1971-06-28 0.74 4.23 0.4733
1971-06-29 2.05 4.23 0.4432
1971-06-30 0.48 4.229 0.4819
1971-07-01 2.19 4.228 0.4819
1971-07-02 0.27 4.227 0.4346
1971-07-03 0.05 4.224 0.4173
1971-07-04 0 4.222 0.3786
1971-07-05 0.03 4.219 0.3614
1971-07-06 9.18 4.215 0.3614
1971-07-07 0.93 4.211 0.4604
1971-07-08 0 4.206 0.4346
1971-07-09 6.71 4.201 0.37
1971-07-10 2.5 4.195 0.3657
1971-07-11 7.69 4.189 0.6798
1971-07-12 1.22 4.183 0.5378
1971-07-13 0 4.176 0.4044
1971-07-14 0 4.168 0.3528
1971-07-15 0 4.16 0.3227
1971-07-16 3.02 4.151 0.3098
1971-07-17 0.54 4.142 0.3098
1971-07-18 0 4.133 0.2969
1971-07-19 1.04 4.123 0.2711
1971-07-20 0.01 4.112 0.2754
1971-07-21 0.01 4.101 0.2754
1971-07-22 0.01 4.09 0.2538
1971-07-23 0 4.078 0.2409
1971-07-24 1.39 4.065 0.2366
1971-07-25 0.47 4.053 0.2323
1971-07-26 1.75 4.039 0.2366
1971-07-27 3.93 4.026 0.2883
1971-07-28 0 4.011 0.3399
1971-07-29 16.12 3.997 0.3571
1971-07-30 6.84 3.982 0.5851
1971-07-31 2.57 3.966 0.5249
1971-08-01 12.35 3.95 0.3829
1971-08-02 0.04 3.934 0.4346
1971-08-03 4.08 3.917 0.4259
1971-08-04 35.26 3.9 0.8003
1971-08-05 0.52 3.882 3.1236
1971-08-06 0.26 3.864 0.7572
1971-08-07 0 3.846 0.4776
1971-08-08 0 3.827 0.3786
1971-08-09 0 3.808 0.327
1971-08-10 0 3.789 0.3055
1971-08-11 13.39 3.769 0.2883
1971-08-12 0.21 3.748 0.5163
1971-08-13 0 3.728 0.3614
1971-08-14 0 3.707 0.2883
1971-08-15 0 3.685 0.2668
1971-08-16 0 3.663 0.2538
1971-08-17 8.27 3.641 0.2495
1971-08-18 10.32 3.619 0.3184
1971-08-19 0.72 3.596 0.5335
1971-08-20 0 3.573 0.4001
1971-08-21 0.43 3.55 0.3098
1971-08-22 0.3 3.526 0.284
1971-08-23 0.08 3.502 0.2754
1971-08-24 0.02 3.478 0.2668
1971-08-25 0 3.453 0.2409
1971-08-26 0.3 3.429 0.2323
1971-08-27 53.6 3.404 1.6306
1971-08-28 0.52 3.378 3.356
1971-08-29 0 3.353 0.7788
1971-08-30 0 3.327 0.4604
1971-08-31 0 3.301 0.3743
1971-09-01 0.02 3.274 0.3442
1971-09-02 0.06 3.248 0.3442
1971-09-03 0 3.221 0.3399
1971-09-04 0 3.194 0.3184
1971-09-05 7.27 3.167 0.3055
1971-09-06 11.66 3.139 0.3399
1971-09-07 0.05 3.112 0.3184
1971-09-08 0.01 3.084 0.284
1971-09-09 0.02 3.056 0.2711
1971-09-10 13.32 3.028 0.2582
1971-09-11 15.86 3 0.2668
1971-09-12 43.49 2.971 2.4998
1971-09-13 2.27 2.943 2.6676
1971-09-14 0.54 2.914 0.9078
1971-09-15 0 2.886 0.555
1971-09-16 1.94 2.857 0.4346
1971-09-17 0.01 2.828 0.4044
1971-09-18 0.05 2.799 0.3743
1971-09-19 1.82 2.77 0.3528
1971-09-20 1.5 2.74 0.3571
1971-09-21 0.79 2.711 0.3485
1971-09-22 1.08 2.682 0.3442
1971-09-23 0.65 2.652 0.3528
1971-09-24 0 2.623 0.3485
1971-09-25 0 2.593 0.3313
1971-09-26 0.41 2.564 0.3098
1971-09-27 0 2.534 0.3055
1971-09-28 0 2.505 0.3098
1971-09-29 0 2.475 0.3012
1971-09-30 0.32 2.446 0.2926
1971-10-01 23.42 2.416 0.327
1971-10-02 6.78 2.387 0.6669
1971-10-03 0.77 2.357 0.7658
1971-10-04 0 2.328 0.4733
1971-10-05 2.78 2.299 0.3872
1971-10-06 0.64 2.27 0.37
1971-10-07 0 2.24 0.3528
1971-10-08 0 2.211 0.3184
1971-10-09 25.5 2.182 0.3098
1971-10-10 27.16 2.153 4.1433
1971-10-11 0 2.124 2.9472
1971-10-12 0.01 2.096 1.0025
1971-10-13 0 2.067 0.6583
1971-10-14 0 2.039 0.5464
1971-10-15 0 2.01 0.4862
1971-10-16 1.12 1.982 0.4475
1971-10-17 13.87 1.954 0.512
1971-10-18 0.18 1.926 0.9939
1971-10-19 3.42 1.899 0.611
1971-10-20 3.01 1.871 0.5378
1971-10-21 0 1.844 0.6239
1971-10-22 3.56 1.817 0.6024
1971-10-23 78.66 1.79 4.9049
1971-10-24 18.01 1.763 21.7277
1971-10-25 21.7 1.737 25.5139
1971-10-26 3.87 1.71 8.3038
1971-10-27 0.03 1.684 2.4868
1971-10-28 0 1.659 1.4758
1971-10-29 0.37 1.633 1.1143
1971-10-30 1.48 1.608 0.9552
1971-10-31 0.71 1.583 0.8949
1971-11-01 0.94 1.558 0.8132
1971-11-02 2.68 1.534 0.7529
1971-11-03 23.93 1.51 3.7647
1971-11-04 0 1.486 4.0142
1971-11-05 0 1.462 1.4069
1971-11-06 0.16 1.439 1.0455
1971-11-07 1.96 1.416 0.9638
1971-11-08 0 1.393 0.8777
1971-11-09 0.16 1.371 0.7701
1971-11-10 0 1.349 0.7443
1971-11-11 0 1.328 0.7185
1971-11-12 0 1.306 0.6841
1971-11-13 0 1.285 0.6712
1971-11-14 0 1.265 0.6454
1971-11-15 0 1.245 0.6196
1971-11-16 0 1.225 0.6153
1971-11-17 0 1.206 0.6024
1971-11-18 0 1.187 0.5894
1971-11-19 0.69 1.168 0.5851
1971-11-20 0.34 1.15 0.5937
1971-11-21 0.02 1.132 0.5808
1971-11-22 0 1.114 0.555
1971-11-23 0 1.097 0.5249
1971-11-24 44.42 1.081 0.8089
1971-11-25 0.38 1.065 5.3781
1971-11-26 0.89 1.049 2.9601
1971-11-27 6.63 1.033 2.56
1971-11-28 0.64 1.019 3.5926
1971-11-29 7.63 1.004 2.1943
1971-11-30 0 0.99 2.9816
1971-12-01 0 0.977 1.635
1971-12-02 0 0.963 1.1918
1971-12-03 0 0.951 1.0283
1971-12-04 0 0.939 0.9509
1971-12-05 0.01 0.927 0.8734
1971-12-06 1.04 0.916 0.8304
1971-12-07 20.44 0.905 2.7966
1971-12-08 0.01 0.894 3.442
1971-12-09 0.03 0.885 1.7124
1971-12-10 0.13 0.875 1.3596
1971-12-11 0.03 0.866 1.209
1971-12-12 0.24 0.858 1.0756
1971-12-13 0 0.85 1.0111
1971-12-14 0 0.843 0.9336
1971-12-15 0.12 0.836 0.8949
1971-12-16 0.06 0.829 0.8949
1971-12-17 0.8 0.823 0.8734
1971-12-18 0 0.818 0.8347
1971-12-19 0.62 0.813 0.7701
1971-12-20 8.84 0.808 0.925
1971-12-21 0.09 0.804 1.2434
1971-12-22 0.01 0.801 0.9552
1971-12-23 0 0.798 0.8218
1971-12-24 0 0.796 0.8132
1971-12-25 0 0.794 0.8175
1971-12-26 0 0.792 0.796
1971-12-27 0 0.791 0.7917
1971-12-28 0.01 0.791 0.7745
1971-12-29 0.01 0.791 0.7529
1971-12-30 0 0.792 0.7314
1971-12-31 0 0.793 0.7443
1972-01-01 0.29 0.79 0.7056
1972-01-02 6.34 0.799 0.7745
1972-01-03 0.01 0.802 0.8777
1972-01-04 7.01 0.806 0.8003
1972-01-05 2.5 0.81 1.1057
1972-01-06 0 0.815 1.0455
1972-01-07 0 0.82 0.8648
1972-01-08 0 0.825 0.8046
1972-01-09 7.66 0.832 0.7745
1972-01-10 0.07 0.838 1.0541
1972-01-11 3.03 0.845 1.1143
1972-01-12 0 0.853 1.0756
1972-01-13 13.39 0.861 0.9853
1972-01-14 3.46 0.87 2.3836
1972-01-15 0 0.879 1.9447
1972-01-16 0.01 0.888 1.2477
1972-01-17 0 0.898 0.8734
1972-01-18 0 0.909 1.1316
1972-01-19 0 0.92 0.9896
1972-01-20 5.41 0.931 0.9638
1972-01-21 3.01 0.943 1.2133
1972-01-22 5.05 0.955 1.2434
1972-01-23 2.16 0.968 1.4715
1972-01-24 0.38 0.982 1.3725
1972-01-25 0.05 0.995 1.1531
1972-01-26 0 1.009 0.9896
1972-01-27 3.63 1.024 0.9078
1972-01-28 0.31 1.039 0.9681
1972-01-29 0.01 1.055 1.0283
1972-01-30 0.14 1.071 0.9164
1972-01-31 0.19 1.087 0.8648
1972-02-01 1.01 1.104 0.8089
1972-02-02 9.58 1.121 0.8648
1972-02-03 21.13 1.138 1.8802
1972-02-04 0 1.156 5.9375
1972-02-05 0 1.175 2.1857
1972-02-06 2.39 1.194 1.5231
1972-02-07 0.23 1.213 1.6608
1972-02-08 0 1.232 1.3854
1972-02-09 0 1.252 1.1488
1972-02-10 0 1.273 1.067
1972-02-11 0 1.293 1.0068
1972-02-12 13.89 1.314 0.9767
1972-02-13 38.05 1.336 14.7576
1972-02-14 0.02 1.357 15.7041
1972-02-15 0.01 1.38 2.6503
1972-02-16 0.65 1.402 1.7468
1972-02-17 7.69 1.425 1.4499
1972-02-18 13.93 1.448 1.4026
1972-02-19 3.66 1.471 1.635
1972-02-20 0 1.495 1.5016
1972-02-21 0 1.519 1.2692
1972-02-22 0 1.543 2.1556
1972-02-23 8.19 1.567 2.6676
1972-02-24 4.77 1.592 2.6977
1972-02-25 5.97 1.617 3.2484
1972-02-26 5.15 1.643 3.1408
1972-02-27 0 1.668 3.0118
1972-02-28 0.01 1.694 1.9103
1972-02-29 0.23 1.72 1.5575
1972-03-01 0.4 1.747 1.3424
1972-03-02 3.25 1.773 1.2434
1972-03-03 10.86 1.8 2.0523
1972-03-04 0.03 1.827 2.2631
1972-03-05 0.02 1.854 1.5188
1972-03-06 0.03 1.882 1.2692
1972-03-07 0.28 1.909 1.1531
1972-03-08 0.23 1.937 1.1057
1972-03-09 0 1.965 1.0283
1972-03-10 0 1.993 0.9767
1972-03-11 0 2.021 0.9379
1972-03-12 0 2.049 0.9293
1972-03-13 0 2.078 0.9293
1972-03-14 3.34 2.107 0.9509
1972-03-15 0.05 2.135 0.9853
1972-03-16 17.49 2.164 0.9853
1972-03-17 6.03 2.193 3.7819
1972-03-18 0.03 2.222 3.0978
1972-03-19 0 2.251 1.7167
1972-03-20 0.31 2.281 1.3768
1972-03-21 2.27 2.31 1.2477
1972-03-22 5.33 2.339 1.3209
1972-03-23 0 2.369 1.3424
1972-03-24 0 2.398 1.1488
1972-03-25 0.01 2.427 1.0713
1972-03-26 0 2.457 1.0455
1972-03-27 0 2.487 1.0197
1972-03-28 0 2.516 1.0197
1972-03-29 0.05 2.546 0.9767
1972-03-30 0.02 2.575 0.9638
1972-03-31 1.21 2.605 0.9552
1972-04-01 5.51 2.634 0.9552
1972-04-02 0.69 2.663 1.0756
1972-04-03 0 2.693 1.0369
1972-04-04 0.76 2.722 0.9422
1972-04-05 0 2.751 0.9207
1972-04-06 0 2.781 0.8863
1972-04-07 22.48 2.81 0.9164
1972-04-08 0.34 2.839 2.3449
1972-04-09 0.01 2.868 1.6393
1972-04-10 0 2.896 1.209
1972-04-11 0 2.925 1.1187
1972-04-12 1.39 2.954 1.067
1972-04-13 4.05 2.982 1.0627
1972-04-14 0.61 3.011 1.8888
1972-04-15 10.59 3.039 1.5618
1972-04-16 1.13 3.067 3.7088
1972-04-17 0 3.095 1.8888
1972-04-18 0 3.122 1.3338
1972-04-19 0 3.15 1.166
1972-04-20 0.17 3.177 1.0928
1972-04-21 2.7 3.204 1.0326
1972-04-22 22.72 3.231 1.7855
1972-04-23 0.52 3.258 2.8095
1972-04-24 0 3.284 1.678
1972-04-25 0 3.31 1.3424
1972-04-26 0 3.336 1.1961
1972-04-27 0 3.362 1.0928
1972-04-28 0 3.388 1.024
1972-04-29 0.02 3.413 0.9939
1972-04-30 0.12 3.438 0.9638
1972-05-01 0 3.463 0.925
1972-05-02 1.95 3.487 0.8949
1972-05-03 44.85 3.511 2.93
1972-05-04 3.51 3.535 10.7132
1972-05-05 0.01 3.559 3.9497
1972-05-06 0 3.582 1.6952
1972-05-07 0 3.605 1.3123
1972-05-08 19.42 3.627 1.1746
1972-05-09 3.71 3.65 2.702
1972-05-10 0.08 3.672 1.8071
1972-05-11 0 3.693 1.252
1972-05-12 0 3.715 1.0885
1972-05-13 0.04 3.735 0.9853
1972-05-14 38.22 3.756 4.6897
1972-05-15 11.32 3.776 9.8097
1972-05-16 0.6 3.796 4.6037
1972-05-17 3.21 3.815 2.2545
1972-05-18 2.21 3.834 1.635
1972-05-19 12.45 3.853 1.5059
1972-05-20 4.77 3.871 4.3025
1972-05-21 0.71 3.889 2.6288
1972-05-22 8.69 3.907 2.1426
1972-05-23 0.58 3.924 2.8612
1972-05-24 0.4 3.94 1.7683
1972-05-25 0 3.956 1.3424
1972-05-26 0 3.972 1.1617
1972-05-27 0 3.987 1.0369
1972-05-28 0.15 4.002 0.9896
1972-05-29 0 4.017 0.9509
1972-05-30 4.58 4.031 0.9164
1972-05-31 8.12 4.044 1.0025
1972-06-01 0.33 4.058 1.1961
1972-06-02 0.03 4.07 0.9552
1972-06-03 0 4.082 0.8261
1972-06-04 4.9 4.094 0.7658
1972-06-05 0.18 4.105 0.7658
1972-06-06 0.45 4.116 0.8089
1972-06-07 0 4.126 0.7788
1972-06-08 0 4.136 0.7099
1972-06-09 0.02 4.146 0.6669
1972-06-10 0.27 4.155 0.6497
1972-06-11 0.01 4.163 0.6239
1972-06-12 0.03 4.171 0.6024
1972-06-13 2.92 4.178 0.5937
1972-06-14 0.49 4.185 0.6067
1972-06-15 0 4.192 0.6884
1972-06-16 0.56 4.198 0.611
1972-06-17 14.33 4.203 0.6067
1972-06-18 6.45 4.208 1.0584
1972-06-19 7.28 4.212 1.1057
1972-06-20 20.01 4.216 1.1488
1972-06-21 186.22 4.22 42.982
1972-06-22 2.4 4.223 142.413
1972-06-23 6.4 4.225 46.8973
1972-06-24 0.02 4.227 3.3473
1972-06-25 0.03 4.229 1.9533
1972-06-26 0 4.23 1.5102
1972-06-27 0.06 4.23 1.1574
1972-06-28 9.08 4.23 0.9853
1972-06-29 2.36 4.229 1.2908
1972-06-30 0.12 4.228 1.0627
1972-07-01 0 4.227 0.9293
1972-07-02 2.09 4.224 0.8003
1972-07-03 0.09 4.222 0.7658
1972-07-04 11.1 4.219 0.7142
1972-07-05 46.5 4.215 8.6911
1972-07-06 0.36 4.211 8.562
1972-07-07 0.01 4.206 2.1857
1972-07-08 0 4.201 1.5188
1972-07-09 0 4.195 1.2305
1972-07-10 0 4.189 1.0885
1972-07-11 1.99 4.183 0.9939
1972-07-12 27.74 4.176 2.0652
1972-07-13 4.77 4.168 4.4746
1972-07-14 0.01 4.16 1.8329
1972-07-15 0.02 4.151 1.252
1972-07-16 3.13 4.142 1.0498
1972-07-17 0.43 4.133 0.981
1972-07-18 0 4.123 0.9078
1972-07-19 0.27 4.112 0.882
1972-07-20 0.03 4.101 0.8605
1972-07-21 0.01 4.09 0.7658
1972-07-22 4.67 4.078 0.7443
1972-07-23 1.04 4.065 0.8261
1972-07-24 0.41 4.053 0.7745
1972-07-25 0 4.039 0.7013
1972-07-26 0.12 4.026 0.6669
1972-07-27 0.86 4.011 0.6411
1972-07-28 8.44 3.997 0.6798
1972-07-29 26.44 3.982 0.9982
1972-07-30 15.53 3.966 2.0996
1972-07-31 10.32 3.95 2.2373
1972-08-01 0.05 3.934 7.8736
1972-08-02 3.97 3.917 1.8587
1972-08-03 0.03 3.9 1.1961
1972-08-04 19.19 3.882 1.1445
1972-08-05 3.55 3.864 6.7549
1972-08-06 0 3.846 1.5575
1972-08-07 0.52 3.827 1.067
1972-08-08 0 3.808 0.9164
1972-08-09 0.04 3.789 0.796
1972-08-10 0.01 3.769 0.7314
1972-08-11 0 3.748 0.6798
1972-08-12 0 3.728 0.6669
1972-08-13 3.83 3.707 0.7228
1972-08-14 0.44 3.685 0.7357
1972-08-15 0.45 3.663 0.6841
1972-08-16 0.05 3.641 0.6626
1972-08-17 1.11 3.619 0.6411
1972-08-18 0.04 3.596 0.6626
1972-08-19 6.12 3.573 0.6712
1972-08-20 0 3.55 0.8132
1972-08-21 0 3.526 0.6755
1972-08-22 0 3.502 0.5894
1972-08-23 0 3.478 0.5593
1972-08-24 0.09 3.453 0.5378
1972-08-25 0.02 3.429 0.5163
1972-08-26 0 3.404 0.5206
1972-08-27 0.8 3.378 0.4991
1972-08-28 5.33 3.353 0.5335
1972-08-29 0 3.327 0.5593
1972-08-30 0 3.301 0.4905
1972-08-31 0 3.274 0.4518
1972-09-01 0.11 3.248 0.4389
1972-09-02 0.05 3.221 0.4647
1972-09-03 2.57 3.194 0.469
1972-09-04 0.36 3.167 0.4819
1972-09-05 8.66 3.139 0.5163
1972-09-06 0 3.112 0.6282
1972-09-07 0 3.084 0.5507
1972-09-08 0 3.056 0.4819
1972-09-09 0.01 3.028 0.4604
1972-09-10 0.01 3 0.4389
1972-09-11 0 2.971 0.413
1972-09-12 0 2.943 0.4087
1972-09-13 0 2.914 0.4087
1972-09-14 0.32 2.886 0.3915
1972-09-15 0 2.857 0.3743
1972-09-16 0.02 2.828 0.37
1972-09-17 0.05 2.799 0.37
1972-09-18 0.6 2.77 0.3657
1972-09-19 0.01 2.74 0.3657
1972-09-20 0.18 2.711 0.3528
1972-09-21 7.72 2.682 0.3571
1972-09-22 0.09 2.652 0.4776
1972-09-23 0 2.623 0.469
1972-09-24 0.05 2.593 0.4087
1972-09-25 0 2.564 0.4001
1972-09-26 0.59 2.534 0.3915
1972-09-27 9.23 2.505 0.3743
1972-09-28 1.43 2.475 0.4475
1972-09-29 18.99 2.446 0.697
1972-09-30 21.09 2.416 2.147
1972-10-01 0 2.387 1.1875
1972-10-02 0 2.357 0.6282
1972-10-03 0 2.328 0.5206
1972-10-04 0.03 2.299 0.4819
1972-10-05 145.05 2.27 10.4981
1972-10-06 26.27 2.24 29.3431
1972-10-07 0.14 2.211 19.4043
1972-10-08 0 2.182 3.2871
1972-10-09 0 2.153 1.622
1972-10-10 0 2.124 1.0928
1972-10-11 0 2.096 0.9035
1972-10-12 0.42 2.067 0.8605
1972-10-13 0.06 2.039 0.8476
1972-10-14 0 2.01 0.8089
1972-10-15 0 1.982 0.7658
1972-10-16 4.64 1.954 0.7486
1972-10-17 0 1.926 0.8218
1972-10-18 0.06 1.899 0.7529
1972-10-19 17.46 1.871 0.8949
1972-10-20 0.01 1.844 1.2219
1972-10-21 0 1.817 0.8949
1972-10-22 0.01 1.79 0.8218
1972-10-23 0.33 1.763 0.796
1972-10-24 7.12 1.737 0.7917
1972-10-25 0.47 1.71 1.0068
1972-10-26 0 1.684 1.0756
1972-10-27 1.77 1.659 0.8347
1972-10-28 33.95 1.633 5.7223
1972-10-29 0.09 1.608 5.2921
1972-10-30 0 1.583 1.764
1972-10-31 0 1.558 1.2821
1972-11-01 10.09 1.534 1.2219
1972-11-02 0.01 1.51 1.5231
1972-11-03 0.26 1.486 1.2391
1972-11-04 0.41 1.462 1.0928
1972-11-05 0 1.439 1.0068
1972-11-06 0 1.416 0.925
1972-11-07 7.04 1.393 0.8906
1972-11-08 17.91 1.371 3.2871
1972-11-09 0 1.349 2.5127
1972-11-10 0 1.328 1.4155
1972-11-11 0 1.306 1.1961
1972-11-12 0 1.285 1.0842
1972-11-13 7.4 1.265 1.0068
1972-11-14 40.01 1.245 9.3795
1972-11-15 0 1.225 11.7028
1972-11-16 0.03 1.206 2.3277
1972-11-17 5.89 1.187 1.7425
1972-11-18 0 1.168 1.764
1972-11-19 35.47 1.15 2.0738
1972-11-20 0.44 1.132 12.6494
1972-11-21 0 1.114 4.6897
1972-11-22 0.52 1.097 2.0996
1972-11-23 0 1.081 1.6866
1972-11-24 0 1.065 1.4413
1972-11-25 22.2 1.049 1.4155
1972-11-26 7.85 1.033 8.0027
1972-11-27 0.02 1.019 3.6829
1972-11-28 0 1.004 1.949
1972-11-29 0.32 0.99 1.5833
1972-11-30 14.04 0.977 1.949
1972-12-01 0 0.963 3.9712
1972-12-02 0 0.951 2.0867
1972-12-03 0 0.939 1.6436
1972-12-04 0 0.927 1.4715
1972-12-05 0.01 0.916 1.3682
1972-12-06 10.37 0.905 1.4629
1972-12-07 0 0.894 1.6436
1972-12-08 8.55 0.885 1.3553
1972-12-09 5.76 0.875 2.2889
1972-12-10 5.77 0.866 2.6589
1972-12-11 0.2 0.858 2.3965
1972-12-12 0.38 0.85 1.7296
1972-12-13 0.21 0.843 1.5532
1972-12-14 0.66 0.836 1.4241
1972-12-15 20.17 0.829 2.5127
1972-12-16 0.07 0.823 4.5176
1972-12-17 0.01 0.818 2.0222
1972-12-18 0 0.813 1.5618
1972-12-19 0.27 0.808 1.493
1972-12-20 0.45 0.804 1.4327
1972-12-21 24.1 0.801 1.4026
1972-12-22 12.44 0.798 9.5946
1972-12-23 0.53 0.796 5.2491
1972-12-24 0 0.794 2.6589
