Date P PET Q
1971-11-20 0.33 1.494 2e-04
1971-11-21 0.01 1.464 2e-04
1971-11-22 0.14 1.434 2e-04
1971-11-23 0.11 1.405 2e-04
1971-11-24 0 1.377 2e-04
1971-11-25 0 1.35 1e-04
1971-11-26 0 1.323 1e-04
1971-11-27 0.01 1.298 1e-04
1971-11-28 0.1 1.273 1e-04
1971-11-29 0.02 1.249 1e-04
1971-11-30 0.7 1.226 1e-04
1971-12-01 11.46 1.204 3e-04
1971-12-02 2.95 1.182 0.0015
1971-12-03 0 1.162 6e-04
1971-12-04 0 1.142 4e-04
1971-12-05 0 1.124 5e-04
1971-12-06 0.16 1.106 3e-04
1971-12-07 0.23 1.089 3e-04
1971-12-08 1.13 1.073 3e-04
1971-12-09 0 1.058 3e-04
1971-12-10 0.06 1.044 3e-04
1971-12-11 0.05 1.03 3e-04
1971-12-12 0 1.018 2e-04
1971-12-13 0 1.007 1e-04
1971-12-14 1.16 0.996 2e-04
1971-12-15 0 0.987 2e-04
1971-12-16 0 0.978 1e-04
1971-12-17 0 0.97 1e-04
1971-12-18 0 0.963 2e-04
1971-12-19 0 0.958 1e-04
1971-12-20 0 0.953 1e-04
1971-12-21 0 0.949 1e-04
1971-12-22 0 0.946 1e-04
1971-12-23 0 0.944 1e-04
1971-12-24 0 0.943 1e-04
1971-12-25 0.04 0.942 1e-04
1971-12-26 0.12 0.943 1e-04
1971-12-27 0 0.945 1e-04
1971-12-28 0.47 0.948 1e-04
1971-12-29 3.71 0.951 7e-04
1971-12-30 0.06 0.956 6e-04
1971-12-31 0 0.961 3e-04
1972-01-01 0 0.97 2e-04
1972-01-02 0 0.983 2e-04
1972-01-03 1.05 0.993 1e-04
1972-01-04 0.11 1.003 1e-04
1972-01-05 0 1.014 2e-04
1972-01-06 0 1.026 5e-04
1972-01-07 0 1.039 5e-04
1972-01-08 0 1.053 4e-04
1972-01-09 0 1.068 3e-04
1972-01-10 0 1.083 2e-04
1972-01-11 0 1.1 2e-04
1972-01-12 0 1.117 2e-04
1972-01-13 0 1.136 2e-04
1972-01-14 0 1.155 3e-04
1972-01-15 0 1.175 3e-04
1972-01-16 0 1.196 3e-04
1972-01-17 0 1.218 5e-04
1972-01-18 0 1.241 3e-04
1972-01-19 0 1.265 3e-04
1972-01-20 0 1.289 3e-04
1972-01-21 0 1.314 3e-04
1972-01-22 0 1.34 3e-04
1972-01-23 0 1.367 3e-04
1972-01-24 0 1.395 1e-04
1972-01-25 0 1.424 1e-04
1972-01-26 0 1.453 1e-04
1972-01-27 0 1.483 2e-04
1972-01-28 0 1.514 2e-04
1972-01-29 0 1.546 1e-04
1972-01-30 0 1.579 1e-04
1972-01-31 0 1.612 3e-04
1972-02-01 0 1.646 3e-04
1972-02-02 0.05 1.681 5e-04
1972-02-03 0 1.716 5e-04
1972-02-04 0 1.753 5e-04
1972-02-05 0 1.79 5e-04
1972-02-06 0 1.827 3e-04
1972-02-07 0 1.866 3e-04
1972-02-08 0 1.905 3e-04
1972-02-09 0 1.944 3e-04
1972-02-10 0.37 1.985 3e-04
1972-02-11 0.11 2.025 3e-04
1972-02-12 0 2.067 5e-04
1972-02-13 0 2.109 4e-04
1972-02-14 0 2.152 3e-04
1972-02-15 0 2.195 3e-04
1972-02-16 0 2.239 3e-04
1972-02-17 0 2.284 3e-04
1972-02-18 0 2.329 3e-04
1972-02-19 0 2.375 2e-04
1972-02-20 0 2.421 2e-04
1972-02-21 0 2.467 2e-04
1972-02-22 0.01 2.514 2e-04
1972-02-23 0 2.562 1e-04
1972-02-24 0 2.61 1e-04
1972-02-25 0 2.659 1e-04
1972-02-26 0 2.708 1e-04
1972-02-27 0 2.757 1e-04
1972-02-28 0 2.807 1e-04
1972-02-29 0 2.857 1e-04
1972-03-01 0 2.908 1e-04
1972-03-02 0 2.959 1e-04
1972-03-03 0 3.01 1e-04
1972-03-04 0 3.062 1e-04
1972-03-05 0 3.114 1e-04
1972-03-06 0 3.166 1e-04
1972-03-07 0 3.218 1e-04
1972-03-08 0 3.271 1e-04
1972-03-09 0 3.324 1e-04
1972-03-10 0 3.378 1e-04
1972-03-11 0 3.431 1e-04
1972-03-12 0 3.485 1e-04
1972-03-13 0 3.539 1e-04
1972-03-14 0 3.593 1e-04
1972-03-15 0.37 3.647 1e-04
1972-03-16 0 3.702 1e-04
1972-03-17 0 3.756 1e-04
1972-03-18 0 3.811 1e-04
1972-03-19 0 3.866 0
1972-03-20 0 3.921 0
1972-03-21 0 3.976 0
1972-03-22 0 4.031 0
1972-03-23 0 4.086 0
1972-03-24 0 4.141 0
1972-03-25 0 4.196 0
1972-03-26 0 4.251 0
1972-03-27 0 4.306 0
1972-03-28 0.06 4.361 1e-04
1972-03-29 0.08 4.416 1e-04
1972-03-30 0 4.471 1e-04
1972-03-31 0 4.526 2e-04
1972-04-01 0 4.58 1e-04
1972-04-02 0 4.635 1e-04
1972-04-03 0 4.689 0
1972-04-04 0 4.743 0
1972-04-05 0 4.797 0
1972-04-06 0 4.851 0
1972-04-07 0 4.905 0
1972-04-08 0 4.958 0
1972-04-09 0 5.011 0
1972-04-10 0 5.064 0
1972-04-11 0 5.117 0
1972-04-12 0.29 5.169 0
1972-04-13 0 5.222 0
1972-04-14 0 5.273 0
1972-04-15 0 5.325 0
1972-04-16 0 5.376 0
1972-04-17 0 5.426 0
1972-04-18 0 5.477 0
1972-04-19 0 5.527 0
1972-04-20 0 5.576 0
1972-04-21 0 5.625 0
1972-04-22 0 5.674 0
1972-04-23 0 5.722 0
1972-04-24 0 5.77 0
1972-04-25 0 5.817 0
1972-04-26 0 5.864 0
1972-04-27 0 5.911 0
1972-04-28 0 5.956 0
1972-04-29 0 6.002 0
1972-04-30 0 6.046 0
1972-05-01 0 6.09 0
1972-05-02 0 6.134 0
1972-05-03 0 6.177 0
1972-05-04 0.02 6.219 0
1972-05-05 1.21 6.261 0
1972-05-06 9.06 6.302 2e-04
1972-05-07 2.69 6.343 5e-04
1972-05-08 0 6.383 2e-04
1972-05-09 0 6.422 0
1972-05-10 0.59 6.461 0
1972-05-11 0 6.498 0
1972-05-12 0 6.536 0
1972-05-13 0.23 6.572 0
1972-05-14 0 6.608 0
1972-05-15 0 6.643 0
1972-05-16 0 6.677 0
1972-05-17 0 6.711 0
1972-05-18 0.14 6.744 0
1972-05-19 0.19 6.776 0
1972-05-20 0.04 6.807 0
1972-05-21 0 6.837 0
1972-05-22 0 6.867 0
1972-05-23 0.25 6.896 0
1972-05-24 0 6.924 0
1972-05-25 1.18 6.951 0
1972-05-26 0 6.978 0
1972-05-27 0.11 7.003 0
1972-05-28 2.01 7.028 0
1972-05-29 4.4 7.052 0.1655
1972-05-30 7.31 7.075 0.011
1972-05-31 0.08 7.097 0.0028
1972-06-01 0.43 7.119 6e-04
1972-06-02 0.12 7.139 1e-04
1972-06-03 0 7.159 0
1972-06-04 0 7.177 0
1972-06-05 0 7.195 0
1972-06-06 0 7.212 0
1972-06-07 0.01 7.228 0
1972-06-08 0.48 7.243 0
1972-06-09 0.38 7.257 0
1972-06-10 0.99 7.271 0
1972-06-11 4.29 7.283 1e-04
1972-06-12 1.28 7.295 0.0017
1972-06-13 2.32 7.305 0.0044
1972-06-14 2.76 7.315 7e-04
1972-06-15 4.04 7.323 3e-04
1972-06-16 11.12 7.331 0.2574
1972-06-17 0 7.338 0.9652
1972-06-18 0.31 7.344 0.0882
1972-06-19 0 7.348 0.0294
1972-06-20 0 7.352 0.0107
1972-06-21 0.63 7.355 0.0048
1972-06-22 0 7.357 0.0026
1972-06-23 0.63 7.359 0.001
1972-06-24 0.42 7.359 6e-04
1972-06-25 0.05 7.358 2e-04
1972-06-26 0.06 7.356 1e-04
1972-06-27 0 7.354 1e-04
1972-06-28 0.1 7.35 1e-04
1972-06-29 6.86 7.345 0.5828
1972-06-30 1.19 7.34 0.2813
1972-07-01 1.3 7.333 0.0221
1972-07-02 1.89 7.326 0.0068
1972-07-03 7.98 7.318 0.0075
1972-07-04 6.46 7.308 0.6067
1972-07-05 8.09 7.298 0.0956
1972-07-06 3.49 7.287 0.1305
1972-07-07 4.35 7.275 0.2537
1972-07-08 3.21 7.262 0.0993
1972-07-09 3.45 7.248 0.0423
1972-07-10 2.03 7.234 0.0178
1972-07-11 2.39 7.218 0.0079
1972-07-12 5.15 7.201 0.2758
1972-07-13 0 7.184 0.6251
1972-07-14 0 7.165 0.0478
1972-07-15 0.48 7.146 0.0143
1972-07-16 5.04 7.126 0.0072
1972-07-17 5.38 7.105 0.1691
1972-07-18 10.08 7.083 0.0423
1972-07-19 2.31 7.06 0.0239
1972-07-20 16.72 7.037 0.0404
1972-07-21 11.89 7.012 4.3389
1972-07-22 2 6.987 1.1564
1972-07-23 1.07 6.961 0.0772
1972-07-24 2.99 6.934 0.0368
1972-07-25 0.58 6.906 0.0202
1972-07-26 0.93 6.877 0.0129
1972-07-27 0.45 6.848 0.0096
1972-07-28 0.3 6.818 0.0079
1972-07-29 0.06 6.787 0.0068
1972-07-30 0.44 6.755 0.0059
1972-07-31 0.6 6.722 0.0059
1972-08-01 6.24 6.689 0.0478
1972-08-02 2.98 6.655 0.4394
1972-08-03 0.74 6.62 0.0607
1972-08-04 2.73 6.585 0.0257
1972-08-05 1.23 6.548 0.0147
1972-08-06 1.54 6.512 0.0099
1972-08-07 0.37 6.474 0.0441
1972-08-08 4.09 6.436 0.0147
1972-08-09 1.32 6.397 0.0901
1972-08-10 0 6.357 0.0276
1972-08-11 0 6.317 0.0114
1972-08-12 0 6.276 0.0072
1972-08-13 0.08 6.234 0.0055
1972-08-14 2.34 6.192 0.0048
1972-08-15 2.36 6.149 0.0039
1972-08-16 0.86 6.106 0.0037
1972-08-17 1.46 6.062 0.0031
1972-08-18 1.86 6.017 0.0026
1972-08-19 3.2 5.972 0.0028
1972-08-20 0.77 5.927 0.0024
1972-08-21 2.46 5.88 0.002
1972-08-22 2.62 5.834 0.193
1972-08-23 3.95 5.787 0.2703
1972-08-24 0.17 5.739 0.0699
1972-08-25 5.14 5.691 0.0386
1972-08-26 30.79 5.643 0.1379
1972-08-27 18.34 5.594 0.0974
1972-08-28 14.67 5.544 0.1397
1972-08-29 0.45 5.494 0.0882
1972-08-30 0 5.444 0.0404
1972-08-31 14.63 5.394 2.39
1972-09-01 8.7 5.343 1.0479
1972-09-02 2.97 5.291 0.2942
1972-09-03 0.63 5.24 0.1287
1972-09-04 0 5.188 0.0699
1972-09-05 0.12 5.135 0.0404
1972-09-06 0.09 5.083 0.0221
1972-09-07 0.1 5.03 0.0138
1972-09-08 8.96 4.977 0.0092
1972-09-09 4.52 4.924 0.5552
1972-09-10 8.52 4.87 0.3309
1972-09-11 12.93 4.816 1.0847
1972-09-12 1.44 4.762 0.6766
1972-09-13 0.92 4.708 0.1802
1972-09-14 8.62 4.654 0.0901
1972-09-15 0.04 4.599 0.0533
1972-09-16 0 4.545 0.0349
1972-09-17 0 4.49 0.0257
1972-09-18 0 4.435 0.0178
1972-09-19 7.07 4.38 0.0138
1972-09-20 0.17 4.325 0.0125
1972-09-21 0 4.27 0.0114
1972-09-22 0 4.215 0.0294
1972-09-23 0 4.16 0.0138
1972-09-24 0 4.105 0.011
1972-09-25 0 4.05 0.0079
1972-09-26 0 3.995 0.0064
1972-09-27 0 3.94 0.0059
1972-09-28 0 3.885 0.0048
1972-09-29 0 3.83 0.0039
1972-09-30 0 3.776 0.0035
1972-10-01 0 3.721 0.0029
1972-10-02 0 3.666 0.0028
1972-10-03 0 3.612 0.0022
1972-10-04 0 3.558 0.002
1972-10-05 0.09 3.504 0.0018
1972-10-06 2.4 3.45 0.0017
1972-10-07 0 3.396 0.002
1972-10-08 0.25 3.343 0.0015
1972-10-09 0 3.29 0.0014
1972-10-10 0 3.237 0.0011
1972-10-11 1.87 3.184 0.001
1972-10-12 0.53 3.132 5e-04
1972-10-13 2.13 3.08 0.0134
1972-10-14 1.36 3.028 0.0515
1972-10-15 3.52 2.976 0.0173
1972-10-16 0 2.925 0.0092
1972-10-17 0.04 2.875 0.0059
1972-10-18 2.06 2.824 0.0039
1972-10-19 21.27 2.774 0.0055
1972-10-20 8.28 2.725 0.0103
1972-10-21 0.56 2.676 0.0132
1972-10-22 0.33 2.627 0.0114
1972-10-23 9.8 2.579 0.011
1972-10-24 0 2.531 0.068
1972-10-25 1.95 2.484 0.0331
1972-10-26 0.28 2.437 0.0184
1972-10-27 0.1 2.391 0.011
1972-10-28 0 2.345 0.0083
1972-10-29 0.12 2.3 0.0064
1972-10-30 2.47 2.255 0.0055
1972-10-31 8.58 2.211 0.0055
1972-11-01 1.24 2.167 0.0055
1972-11-02 0 2.124 0.0053
1972-11-03 0 2.082 0.005
1972-11-04 0 2.04 0.0044
1972-11-05 0 1.999 0.0042
1972-11-06 0 1.958 0.0035
1972-11-07 0 1.918 0.0031
1972-11-08 0.16 1.879 0.0029
1972-11-09 0.5 1.841 0.0026
1972-11-10 0 1.803 0.0024
1972-11-11 0.09 1.766 0.0024
1972-11-12 0.55 1.729 0.0024
1972-11-13 0.02 1.693 0.0022
1972-11-14 0.01 1.658 0.002
1972-11-15 0.07 1.624 0.0018
1972-11-16 0 1.59 0.0018
1972-11-17 0.88 1.558 0.002
1972-11-18 5.94 1.525 0.0039
1972-11-19 0.2 1.494 0.0035
1972-11-20 10.17 1.464 0.0039
1972-11-21 0.01 1.434 0.005
1972-11-22 0 1.405 0.0044
1972-11-23 0.68 1.377 0.0044
1972-11-24 5.18 1.35 0.0055
1972-11-25 0.67 1.323 0.0063
1972-11-26 0 1.298 0.0063
1972-11-27 0 1.273 0.0059
1972-11-28 0.01 1.249 0.0048
1972-11-29 0 1.226 0.0044
1972-11-30 0 1.204 0.0035
1972-12-01 0 1.182 0.0031
1972-12-02 0 1.162 0.0029
1972-12-03 0 1.142 0.0028
1972-12-04 0 1.124 0.0024
1972-12-05 0.24 1.106 0.002
1972-12-06 0 1.089 0.0015
1972-12-07 0 1.073 0.0017
1972-12-08 0 1.058 0.002
1972-12-09 0.04 1.044 0.0014
1972-12-10 0 1.03 9e-04
1972-12-11 3.54 1.018 9e-04
1972-12-12 0.11 1.007 0.0011
1972-12-13 0 0.996 0.0017
1972-12-14 0 0.987 0.0015
1972-12-15 0 0.978 0.0014
1972-12-16 0 0.97 0.0015
1972-12-17 0.03 0.963 0.0018
1972-12-18 0 0.958 0.0018
1972-12-19 0 0.953 0.0017
1972-12-20 0 0.949 0.0015
1972-12-21 0 0.946 0.0014
1972-12-22 0 0.944 0.0014
1972-12-23 0 0.943 0.0014
1972-12-24 0 0.942 0.0011
1972-12-25 0 0.943 0.001
1972-12-26 0 0.945 0.001
1972-12-27 0 0.948 0.001
1972-12-28 0.89 0.951 0.0012
1972-12-29 0.29 0.956 0.0011
1972-12-30 0 0.961 9e-04
1972-12-31 0.37 0.968 8e-04
1973-01-01 1.57 0.97 0.0015
1973-01-02 2.11 0.983 0.0016
1973-01-03 0 0.993 0.0015
1973-01-04 0 1.003 0.0017
1973-01-05 0 1.014 0.0022
1973-01-06 0.57 1.026 0.002
1973-01-07 0.04 1.039 0.0022
1973-01-08 0 1.053 0.002
1973-01-09 0.76 1.068 0.002
1973-01-10 0.02 1.083 0.002
1973-01-11 0 1.1 0.002
1973-01-12 0 1.117 0.0022
1973-01-13 0 1.136 0.0026
1973-01-14 0 1.155 0.0026
1973-01-15 0 1.175 0.0022
1973-01-16 0 1.196 0.0018
1973-01-17 0 1.218 0.0017
1973-01-18 0 1.241 0.0014
1973-01-19 0.01 1.265 0.0012
1973-01-20 0.02 1.289 0.0012
1973-01-21 0.01 1.314 0.0013
1973-01-22 0 1.34 0.0012
1973-01-23 0 1.367 0.0011
1973-01-24 0 1.395 0.0012
1973-01-25 0 1.424 0.0012
1973-01-26 0.22 1.453 0.0013
1973-01-27 0.46 1.483 0.0013
1973-01-28 0 1.514 0.0013
1973-01-29 0 1.546 0.0011
1973-01-30 0 1.579 0.0011
1973-01-31 7.71 1.612 0.0014
1973-02-01 0 1.646 0.0014
1973-02-02 0 1.681 0.0012
1973-02-03 0 1.716 0.0012
1973-02-04 0 1.753 0.0011
1973-02-05 0 1.79 0.001
1973-02-06 0 1.827 0.001
1973-02-07 0.04 1.866 0.0011
1973-02-08 0.97 1.905 0.0012
1973-02-09 0.06 1.944 0.0015
1973-02-10 0 1.985 0.0015
1973-02-11 0 2.025 0.0015
1973-02-12 0.18 2.067 0.0015
1973-02-13 1.41 2.109 0.0015
1973-02-14 0.19 2.152 0.0017
1973-02-15 0 2.195 0.0015
1973-02-16 0.41 2.239 0.0017
1973-02-17 0 2.284 0.0022
1973-02-18 0 2.329 0.0017
1973-02-19 0 2.375 0.0017
1973-02-20 0 2.421 0.0016
1973-02-21 0.41 2.467 0.0014
1973-02-22 9.92 2.514 0.0024
1973-02-23 0 2.562 0.0031
1973-02-24 0 2.61 0.0026
1973-02-25 0 2.659 0.0026
1973-02-26 0 2.708 0.0024
1973-02-27 0 2.757 0.0022
1973-02-28 0.01 2.807 0.002
1973-03-01 0 2.857 0.0016
1973-03-02 0 2.908 0.0014
1973-03-03 0.01 2.959 0.0012
1973-03-04 0.04 3.01 0.0012
1973-03-05 0.01 3.062 0.0012
1973-03-06 0 3.114 0.001
1973-03-07 0 3.166 0.001
1973-03-08 3.43 3.218 0.0012
1973-03-09 1.49 3.271 0.0015
1973-03-10 1.32 3.324 0.0016
1973-03-11 0 3.378 0.0013
1973-03-12 0.02 3.431 0.0011
1973-03-13 0.04 3.485 0.0013
1973-03-14 0 3.539 8e-04
1973-03-15 0 3.593 8e-04
1973-03-16 0 3.647 7e-04
1973-03-17 0 3.702 7e-04
1973-03-18 0 3.756 6e-04
1973-03-19 0.02 3.811 5e-04
1973-03-20 0 3.866 5e-04
1973-03-21 0.46 3.921 6e-04
1973-03-22 0 3.976 5e-04
1973-03-23 12.31 4.031 0.0012
1973-03-24 2.55 4.086 0.0026
1973-03-25 0 4.141 0.0016
1973-03-26 0 4.196 0.0016
1973-03-27 0.03 4.251 0.0017
1973-03-28 2.32 4.306 0.0015
1973-03-29 18.95 4.361 0.0028
1973-03-30 2.77 4.416 0.0081
1973-03-31 0 4.471 0.0096
1973-04-01 0.78 4.526 0.011
1973-04-02 18.13 4.58 0.0097
1973-04-03 0 4.635 0.0607
1973-04-04 0 4.689 0.0386
1973-04-05 0 4.743 0.0423
1973-04-06 0.69 4.797 0.0423
1973-04-07 5.73 4.851 0.0515
1973-04-08 0.62 4.905 0.0809
1973-04-09 0 4.958 0.0552
1973-04-10 0 5.011 0.057
1973-04-11 0 5.064 0.0349
1973-04-12 0.6 5.117 0.0496
1973-04-13 0 5.169 0.1416
1973-04-14 0 5.222 0.0993
1973-04-15 0.03 5.273 0.068
1973-04-16 0 5.325 0.046
1973-04-17 0 5.376 0.0276
1973-04-18 0.17 5.426 0.0202
1973-04-19 0 5.477 0.016
1973-04-20 0.16 5.527 0.0132
1973-04-21 0 5.576 0.012
1973-04-22 0 5.625 0.011
1973-04-23 0.08 5.674 0.0105
1973-04-24 2.63 5.722 0.0105
1973-04-25 4.11 5.77 0.0105
1973-04-26 0.11 5.817 0.0092
1973-04-27 0 5.864 0.0086
1973-04-28 0 5.911 0.0077
1973-04-29 0 5.956 0.0064
1973-04-30 0 6.002 0.0057
1973-05-01 0.01 6.046 0.005
1973-05-02 0 6.09 0.0046
1973-05-03 0 6.134 0.0042
1973-05-04 0.03 6.177 0.0037
1973-05-05 0.75 6.219 0.0039
1973-05-06 0.11 6.261 0.0039
1973-05-07 0 6.302 0.0031
1973-05-08 0 6.343 0.0033
1973-05-09 0 6.383 0.0026
1973-05-10 0 6.422 0.0026
1973-05-11 6.42 6.461 0.0022
1973-05-12 2.78 6.498 0.0024
1973-05-13 9.07 6.536 0.0035
1973-05-14 6.73 6.572 0.0057
1973-05-15 0.09 6.608 0.0055
1973-05-16 0 6.643 0.0057
1973-05-17 0 6.677 0.0055
1973-05-18 0 6.711 0.0046
1973-05-19 0.06 6.744 0.0037
1973-05-20 0.58 6.776 0.0033
1973-05-21 1.03 6.807 0.0024
1973-05-22 4.58 6.837 0.0024
1973-05-23 0.06 6.867 0.0024
1973-05-24 0 6.896 0.0018
1973-05-25 0 6.924 0.0016
1973-05-26 0.55 6.951 0.0011
1973-05-27 0 6.978 8e-04
1973-05-28 0 7.003 7e-04
1973-05-29 0 7.028 8e-04
1973-05-30 1.33 7.052 8e-04
1973-05-31 2.33 7.075 9e-04
1973-06-01 0.43 7.097 0.0011
1973-06-02 0 7.119 9e-04
1973-06-03 0.04 7.139 6e-04
1973-06-04 0.03 7.159 5e-04
1973-06-05 0 7.177 4e-04
1973-06-06 0 7.195 4e-04
1973-06-07 0 7.212 4e-04
1973-06-08 0 7.228 3e-04
1973-06-09 0.29 7.243 2e-04
1973-06-10 0.19 7.257 1e-04
1973-06-11 2.05 7.271 1e-04
1973-06-12 6.19 7.283 1e-04
1973-06-13 7.7 7.295 7e-04
1973-06-14 0.62 7.305 0.0014
1973-06-15 0 7.315 8e-04
1973-06-16 0 7.323 3e-04
1973-06-17 0 7.331 1e-04
1973-06-18 0 7.338 0
1973-06-19 0 7.344 0
1973-06-20 0 7.348 0
1973-06-21 0.03 7.352 0
1973-06-22 0.15 7.355 0
1973-06-23 0.07 7.357 0
1973-06-24 0 7.359 0
1973-06-25 0 7.359 0
1973-06-26 0 7.358 0
1973-06-27 1.02 7.356 0
1973-06-28 1.68 7.354 0
1973-06-29 0.04 7.35 0
1973-06-30 0 7.345 0
1973-07-01 2.59 7.34 0
1973-07-02 2.93 7.333 0
1973-07-03 0.56 7.326 0
1973-07-04 0.18 7.318 0
1973-07-05 0.18 7.308 0
1973-07-06 0.05 7.298 0
1973-07-07 0.73 7.287 0
1973-07-08 2.43 7.275 0
1973-07-09 3.12 7.262 0
1973-07-10 2.98 7.248 0
1973-07-11 1.73 7.234 0
1973-07-12 0.02 7.218 2e-04
1973-07-13 8.18 7.201 1e-04
1973-07-14 2.62 7.184 1e-04
1973-07-15 5.72 7.165 0
1973-07-16 12.6 7.146 0
1973-07-17 1.07 7.126 0
1973-07-18 7.31 7.105 0.0085
1973-07-19 0.46 7.083 0.0313
1973-07-20 0.03 7.06 0.0184
1973-07-21 1.21 7.037 0.0074
1973-07-22 4.81 7.012 0.007
1973-07-23 1.86 6.987 0.0075
1973-07-24 0.92 6.961 0.0064
1973-07-25 10.26 6.934 0.0051
1973-07-26 8.01 6.906 0.8016
1973-07-27 1.49 6.877 0.2243
1973-07-28 2.26 6.848 0.0368
1973-07-29 0.83 6.818 0.0156
1973-07-30 2.75 6.787 0.0092
1973-07-31 6.43 6.755 0.0055
1973-08-01 0.21 6.722 0.0037
1973-08-02 0.88 6.689 0.0018
1973-08-03 2.03 6.655 0
1973-08-04 1.28 6.62 0
1973-08-05 0 6.585 0
1973-08-06 0.23 6.548 0
1973-08-07 0.13 6.512 0
1973-08-08 0 6.474 0
1973-08-09 4.51 6.436 0
1973-08-10 0.36 6.397 0.0257
1973-08-11 0.03 6.357 0.0055
1973-08-12 0.02 6.317 0.0037
1973-08-13 1.21 6.276 0.0107
1973-08-14 0.54 6.234 0.0099
1973-08-15 0 6.192 0.0026
1973-08-16 0 6.149 0.001
1973-08-17 0 6.106 5e-04
1973-08-18 0.32 6.062 2e-04
1973-08-19 1.26 6.017 1e-04
1973-08-20 0.36 5.972 0
1973-08-21 0.07 5.927 0
1973-08-22 0.16 5.88 0
1973-08-23 0.53 5.834 0
1973-08-24 0.01 5.787 0
1973-08-25 0 5.739 0
1973-08-26 0 5.691 0
1973-08-27 0.91 5.643 0
1973-08-28 0.25 5.594 0
1973-08-29 0.01 5.544 0
1973-08-30 6.36 5.494 0
1973-08-31 1.13 5.444 0
1973-09-01 0 5.394 0.0061
1973-09-02 0.12 5.343 0.0114
1973-09-03 0 5.291 0.0048
1973-09-04 0 5.24 0.0022
1973-09-05 0 5.188 0.001
1973-09-06 0.36 5.135 5e-04
1973-09-07 1.12 5.083 4e-04
1973-09-08 0 5.03 3e-04
1973-09-09 6.42 4.977 1e-04
1973-09-10 11.44 4.924 9e-04
1973-09-11 2.86 4.87 0.0044
1973-09-12 0 4.816 0.0175
1973-09-13 0 4.762 0.0085
1973-09-14 2.26 4.708 0.005
1973-09-15 0.2 4.654 0.0028
1973-09-16 0 4.599 0.0016
1973-09-17 0.02 4.545 0.001
1973-09-18 0 4.49 8e-04
1973-09-19 0 4.435 5e-04
1973-09-20 0 4.38 2e-04
1973-09-21 0 4.325 1e-04
1973-09-22 0 4.27 0
1973-09-23 1.18 4.215 0
1973-09-24 0.02 4.16 0
1973-09-25 0.16 4.105 0
1973-09-26 0.21 4.05 0
1973-09-27 0 3.995 0
1973-09-28 0 3.94 0
1973-09-29 0 3.885 0
1973-09-30 0 3.83 0
1973-10-01 0 3.776 0
1973-10-02 0 3.721 0
1973-10-03 0 3.666 0
1973-10-04 0 3.612 0
1973-10-05 8.36 3.558 0
1973-10-06 1 3.504 0
1973-10-07 0 3.45 0
1973-10-08 0 3.396 0
1973-10-09 0.1 3.343 0
1973-10-10 8.44 3.29 5e-04
1973-10-11 1.12 3.237 5e-04
1973-10-12 0 3.184 0
1973-10-13 0 3.132 0
1973-10-14 0 3.08 0
1973-10-15 0 3.028 0
1973-10-16 0 2.976 0
1973-10-17 0 2.925 0
1973-10-18 0 2.875 0
1973-10-19 0 2.824 0
1973-10-20 0 2.774 0
1973-10-21 0 2.725 0
1973-10-22 0 2.676 0
1973-10-23 0 2.627 0
1973-10-24 0 2.579 0
1973-10-25 0 2.531 0
1973-10-26 0 2.484 0
1973-10-27 0.36 2.437 0
1973-10-28 0 2.391 0
1973-10-29 0 2.345 0
1973-10-30 1.23 2.3 0
1973-10-31 0 2.255 0
1973-11-01 0 2.211 0
1973-11-02 0 2.167 0
1973-11-03 0 2.124 0
1973-11-04 0.06 2.082 0
1973-11-05 0 2.04 0
1973-11-06 0 1.999 0
1973-11-07 0 1.958 0
1973-11-08 0 1.918 0
1973-11-09 0 1.879 0
1973-11-10 0 1.841 0
1973-11-11 0 1.803 0
1973-11-12 0 1.766 0
1973-11-13 0 1.729 0
1973-11-14 0 1.693 0
1973-11-15 0 1.658 0
1973-11-16 0 1.624 0
1973-11-17 0 1.59 0
1973-11-18 0 1.558 0
1973-11-19 0.04 1.525 0
1973-11-20 0 1.494 0
1973-11-21 0 1.464 0
1973-11-22 0 1.434 0
1973-11-23 0 1.405 0
1973-11-24 0 1.377 0
1973-11-25 0 1.35 0
1973-11-26 0.27 1.323 0
1973-11-27 0 1.298 0
1973-11-28 0 1.273 0
1973-11-29 0 1.249 0
1973-11-30 0 1.226 0
1973-12-01 0 1.204 0
1973-12-02 0 1.182 0
1973-12-03 9.27 1.162 1e-04
1973-12-04 0 1.142 2e-04
1973-12-05 0 1.124 2e-04
1973-12-06 0 1.106 2e-04
1973-12-07 0 1.089 1e-04
1973-12-08 0 1.073 1e-04
1973-12-09 0 1.058 1e-04
1973-12-10 0 1.044 1e-04
1973-12-11 0 1.03 1e-04
1973-12-12 0 1.018 1e-04
1973-12-13 0 1.007 1e-04
1973-12-14 0 0.996 1e-04
1973-12-15 0 0.987 1e-04
1973-12-16 0 0.978 1e-04
1973-12-17 0.03 0.97 1e-04
1973-12-18 0.44 0.963 1e-04
1973-12-19 0 0.958 1e-04
1973-12-20 0 0.953 1e-04
1973-12-21 0 0.949 1e-04
1973-12-22 0.07 0.946 1e-04
1973-12-23 1.42 0.944 1e-04
1973-12-24 0 0.943 1e-04
1973-12-25 0 0.942 2e-04
1973-12-26 0 0.943 2e-04
1973-12-27 0 0.945 2e-04
1973-12-28 0 0.948 2e-04
1973-12-29 0 0.951 2e-04
